DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
03/10/2018,12:37,,,40.831127,-73.91745,"(40.831127, -73.91745)",EAST 166 STREET                 ,,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,3860594,SPORT UTILITY / STATION WAGON,TK,,,
03/10/2018,12:36,MANHATTAN,10016,40.744164,-73.97843,"(40.744164, -73.97843)",,,218       EAST 32 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3860196,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,12:35,BROOKLYN,11237,40.701675,-73.919075,"(40.701675, -73.919075)",,,184       IRVING AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3860361,PICK-UP TRUCK,,,,
03/10/2018,12:35,BROOKLYN,11213,40.667824,-73.93122,"(40.667824, -73.93122)",UNION STREET                    ,UTICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3860306,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,12:33,BROOKLYN,11215,40.67373,-73.99049,"(40.67373, -73.99049)",,,184       6 STREET                      ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3860333,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,12:30,,,40.64254,-73.87652,"(40.64254, -73.87652)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,Unspecified,,,3860553,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
03/10/2018,12:30,,,40.75565,-73.76716,"(40.75565, -73.76716)",BELL BOULEVARD                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860193,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,12:30,MANHATTAN,10023,40.77622,-73.97596,"(40.77622, -73.97596)",WEST 72 STREET                  ,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860656,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,12:30,BRONX,10470,40.901634,-73.85529,"(40.901634, -73.85529)",,,4510      CARPENTER AVENUE              ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3861847,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,12:24,STATEN ISLAND,10301,40.635616,-74.09245,"(40.635616, -74.09245)",BRIGHTON AVENUE                 ,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3862089,PICK-UP TRUCK,PASSENGER VEHICLE,,,
03/10/2018,12:22,BROOKLYN,11210,40.635223,-73.952324,"(40.635223, -73.952324)",,,621       EAST 26 STREET                ,0,0,0,0,0,0,0,0,,,,,,3860215,,,,,
03/10/2018,12:21,BRONX,10451,40.825573,-73.918465,"(40.825573, -73.918465)",EAST 161 STREET                 ,MORRIS AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Reaction to Other Uninvolved Vehicle,,,,3860507,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,12:20,BRONX,10455,40.814934,-73.91496,"(40.814934, -73.91496)",EAST 149 STREET                 ,BROOK AVENUE,,1,0,1,0,0,0,0,0,,,,,,3861032,,,,,
03/10/2018,12:20,STATEN ISLAND,10309,40.52355,-74.23921,"(40.52355, -74.23921)",,,4878      ARTHUR KILL ROAD              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860228,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,12:16,,,40.730442,-73.91367,"(40.730442, -73.91367)",LONG ISLAND EXPRESSWAY          ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3860279,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
03/10/2018,12:15,QUEENS,11354,40.763958,-73.82814,"(40.763958, -73.82814)",UNION STREET                    ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3860204,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,12:05,BRONX,10462,40.84816,-73.86338,"(40.84816, -73.86338)",RHINELANDER AVENUE              ,BARNES AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3860424,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,12:00,,,40.859604,-73.90778,"(40.859604, -73.90778)",UNIVERSITY AVENUE               ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3860278,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,12:00,,,40.753468,-73.91355,"(40.753468, -73.91355)",NORTHERN BOULEVARD              ,,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,,,,3860089,SPORT UTILITY / STATION WAGON,BICYCLE,,,
03/10/2018,12:00,QUEENS,11420,40.6753,-73.80463,"(40.6753, -73.80463)",134 STREET                      ,120 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860216,PASSENGER VEHICLE,,,,
03/10/2018,12:00,BRONX,10463,40.882385,-73.90408,"(40.882385, -73.90408)",WEST 234 STREET                 ,KINGSBRIDGE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860232,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,12:00,BRONX,10461,40.847523,-73.830864,"(40.847523, -73.830864)",,,3046      BUHRE AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860628,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,11:50,MANHATTAN,10024,40.79207,-73.97554,"(40.79207, -73.97554)",WEST 91 STREET                  ,WEST END AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3861078,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,11:48,,,40.665977,-73.84157,"(40.665977, -73.84157)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3862443,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,11:45,,,40.70638,-73.79998,"(40.70638, -73.79998)",161 STREET                      ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3860542,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,11:45,QUEENS,11414,40.664192,-73.841125,"(40.664192, -73.841125)",156 AVENUE                      ,CROSS BAY BOULEVARD,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3861352,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,11:45,MANHATTAN,10027,40.80957,-73.94575,"(40.80957, -73.94575)",,,138       WEST 127 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3861554,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,11:45,BROOKLYN,11233,40.66857,-73.92009,"(40.66857, -73.92009)",,,563       HOWARD AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860059,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,11:44,BROOKLYN,11220,40.642628,-74.00213,"(40.642628, -74.00213)",,,4721      8 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3861331,SPORT UTILITY / STATION WAGON,LL,,,
03/10/2018,11:41,BRONX,10455,40.810482,-73.90319,"(40.810482, -73.90319)",,,897       EAST 149 STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3860437,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
03/10/2018,11:40,,,40.673008,-73.87038,"(40.673008, -73.87038)",SUTTER AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3861585,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,11:40,,,40.687668,-73.951035,"(40.687668, -73.951035)",NOSTRAND AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3860366,PASSENGER VEHICLE,PICK-UP TRUCK,,,
03/10/2018,11:40,QUEENS,11374,40.73093,-73.864586,"(40.73093, -73.864586)",QUEENS BOULEVARD                ,62 DRIVE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3860057,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
03/10/2018,11:35,,,40.72114,-73.942825,"(40.72114, -73.942825)",MEEKER AVENUE                   ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3860680,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,11:35,QUEENS,11429,40.713985,-73.73812,"(40.713985, -73.73812)",HEMPSTEAD AVENUE                ,218 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3860151,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,11:35,MANHATTAN,10033,40.853535,-73.938385,"(40.853535, -73.938385)",PINEHURST AVENUE                ,WEST 185 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860820,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,11:30,QUEENS,11372,40.7568,-73.873665,"(40.7568, -73.873665)",NORTHERN BOULEVARD              ,JUNCTION BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3860074,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,11:30,,,40.72956,-73.87145,"(40.72956, -73.87145)",WOODHAVEN BOULEVARD             ,ELIOT AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3859864,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,11:30,QUEENS,11432,40.712067,-73.79476,"(40.712067, -73.79476)",168 PLACE                       ,HIGHLAND AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3861632,PASSENGER VEHICLE,,,,
03/10/2018,11:30,MANHATTAN,10016,40.744892,-73.98714,"(40.744892, -73.98714)",,,255       5 AVENUE                      ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3860060,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,11:30,BROOKLYN,11233,40.678337,-73.92593,"(40.678337, -73.92593)",,,828       HERKIMER STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3861305,PASSENGER VEHICLE,,,,
03/10/2018,11:25,QUEENS,11691,40.598766,-73.75593,"(40.598766, -73.75593)",BEACH 21 STREET                 ,ELK DRIVE,,0,0,0,0,0,0,0,0,,,,,,3860550,,,,,
03/10/2018,11:15,,,40.825424,-73.923485,"(40.825424, -73.923485)",GRAND CONCOURSE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,3860590,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,11:15,BRONX,10457,40.838196,-73.901184,"(40.838196, -73.901184)",CLAREMONT PARKWAY               ,3 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3860219,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,11:10,,,40.63082,-73.88636,"(40.63082, -73.88636)",SHORE PARKWAY                   ,ROCKAWAY PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3861655,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,11:07,BROOKLYN,11222,40.72577,-73.954956,"(40.72577, -73.954956)",,,115A      DOBBIN STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3860691,TK,FR,,,
03/10/2018,11:06,BROOKLYN,11233,40.68316,-73.93809,"(40.68316, -73.93809)",HALSEY STREET                   ,MARCUS GARVEY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3861167,PASSENGER VEHICLE,BU,,,
03/10/2018,10:57,STATEN ISLAND,10306,40.566658,-74.113594,"(40.566658, -74.113594)",,,2690      HYLAN BOULEVARD               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860188,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,10:55,,,40.722973,-74.01165,"(40.722973, -74.01165)",WEST STREET                     ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3860703,TK,PASSENGER VEHICLE,TRAIL,,
03/10/2018,10:53,QUEENS,11413,40.68373,-73.75127,"(40.68373, -73.75127)",SPRINGFIELD BOULEVARD           ,131 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860063,TK,PASSENGER VEHICLE,,,
03/10/2018,10:50,BRONX,10469,40.862843,-73.848015,"(40.862843, -73.848015)",,,1326      MACE AVENUE                   ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3860423,PASSENGER VEHICLE,,,,
03/10/2018,10:45,,,40.748737,-73.758385,"(40.748737, -73.758385)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3860597,PICK-UP TRUCK,PASSENGER VEHICLE,,,
03/10/2018,10:45,,,40.734135,-73.9992,"(40.734135, -73.9992)",AVENUE OF THE AMERICAS          ,,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3861082,TK,SPORT UTILITY / STATION WAGON,,,
03/10/2018,10:43,QUEENS,11420,40.67471,-73.805405,"(40.67471, -73.805405)",ROCKAWAY BOULEVARD              ,133 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,3860213,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,
03/10/2018,10:40,,,40.66095,-73.92906,"(40.66095, -73.92906)",REMSEN AVENUE                   ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860731,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,10:40,,,40.74604,-73.82609,"(40.74604, -73.82609)",57 ROAD                         ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3860271,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,10:40,,,40.759586,-73.90201,"(40.759586, -73.90201)",28 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860086,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,10:32,QUEENS,11101,40.746117,-73.9449,"(40.746117, -73.9449)",PEARSON STREET                  ,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3882864,TK,VN,,,
03/10/2018,10:30,,,40.79132,-73.79782,"(40.79132, -73.79782)",12 AVENUE                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3860205,PASSENGER VEHICLE,,,,
03/10/2018,10:30,QUEENS,11365,40.740562,-73.79728,"(40.740562, -73.79728)",FRESH MEADOW LANE               ,59 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Passing or Lane Usage Improper,,,,3860030,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,7:30,,,40.676003,-73.865395,"(40.676003, -73.865395)",CONDUIT BOULEVARD               ,GRANT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3861582,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/10/2018,7:30,,,40.82077,-73.95459,"(40.82077, -73.95459)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3860166,PASSENGER VEHICLE,,,,
03/10/2018,7:30,,,40.60567,-74.030945,"(40.60567, -74.030945)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3860667,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,7:30,QUEENS,11419,40.686234,-73.82418,"(40.686234, -73.82418)",LIBERTY AVENUE                  ,LEFFERTS BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3862432,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,7:30,BROOKLYN,11217,40.679733,-73.97432,"(40.679733, -73.97432)",FLATBUSH AVENUE                 ,SAINT MARKS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860019,PASSENGER VEHICLE,FR,,,
03/10/2018,7:30,BROOKLYN,11206,40.71201,-73.9373,"(40.71201, -73.9373)",,,299       MAUJER STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3860395,TK,,,,
03/10/2018,6:50,BROOKLYN,11236,40.63795,-73.90213,"(40.63795, -73.90213)",,,1310      EAST 91 STREET                ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3861659,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
03/10/2018,18:06,BROOKLYN,11208,40.67296,-73.874794,"(40.67296, -73.874794)",,,284       FOUNTAIN AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3861590,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,18:00,,,40.75529,-73.99493,"(40.75529, -73.99493)",WEST 37 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860787,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,18:00,,,40.7448,-73.991425,"(40.7448, -73.991425)",AVENUE OF THE AMERICAS          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3863204,BU,SPORT UTILITY / STATION WAGON,,,
03/10/2018,18:00,QUEENS,11422,40.67546,-73.73385,"(40.67546, -73.73385)",133 AVENUE                      ,LAURELTON PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,3860157,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,18:00,MANHATTAN,10027,40.81183,-73.96112,"(40.81183, -73.96112)",WEST 122 STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,3861616,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,18:00,BROOKLYN,11221,40.692772,-73.939125,"(40.692772, -73.939125)",,,910       DE KALB AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860535,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,18:00,BROOKLYN,11216,40.68169,-73.94426,"(40.68169, -73.94426)",,,176       MACON STREET                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,3860382,PASSENGER VEHICLE,,,,
03/10/2018,18:00,BROOKLYN,11209,40.617405,-74.03055,"(40.617405, -74.03055)",,,9243      4 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860474,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,18:00,BRONX,10473,40.818615,-73.86717,"(40.818615, -73.86717)",SEWARD AVENUE                   ,NOBLE AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3860913,PASSENGER VEHICLE,,,,
03/10/2018,17:55,QUEENS,11372,40.750732,-73.87312,"(40.750732, -73.87312)",ELMHURST AVENUE                 ,94 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3860432,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,17:53,,,40.608757,-74.038086,"(40.608757, -74.038086)",VERRAZANO BRIDGE UPPER          ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Reaction to Other Uninvolved Vehicle,Following Too Closely,Reaction to Other Uninvolved Vehicle,Unspecified,3861139,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
03/10/2018,17:50,,,40.766304,-73.89286,"(40.766304, -73.89286)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3860935,PASSENGER VEHICLE,,,,
03/10/2018,17:45,,,40.771576,-73.87616,"(40.771576, -73.87616)",GRAND CENTRAL PARKWAY           ,94 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3860442,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,17:45,QUEENS,11419,40.68795,-73.82502,"(40.68795, -73.82502)",LEFFERTS BOULEVARD              ,103 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860447,PASSENGER VEHICLE,TAXI,,,
03/10/2018,10:30,MANHATTAN,10013,40.720078,-74.00519,"(40.720078, -74.00519)",,,32        AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3860705,TAXI,,,,
03/10/2018,10:30,MANHATTAN,10013,40.71755,-73.99932,"(40.71755, -73.99932)",CANAL STREET                    ,BAXTER STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3860485,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,10:30,BRONX,10451,40.813374,-73.93058,"(40.813374, -73.93058)",EAST 138 STREET                 ,WALTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3861024,PASSENGER VEHICLE,,,,
03/10/2018,10:24,,,40.733944,-73.86492,"(40.733944, -73.86492)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3860785,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,10:20,,,40.575138,-74.169846,"(40.575138, -74.169846)",,,2883      RICHMOND AVENUE               ,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3860253,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
03/10/2018,10:20,MANHATTAN,10012,40.72032,-73.99404,"(40.72032, -73.99404)",DELANCEY STREET                 ,BOWERY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3861360,PASSENGER VEHICLE,DS,,,
03/10/2018,10:18,BRONX,10459,40.820305,-73.89083,"(40.820305, -73.89083)",BRUCKNER BOULEVARD              ,HUNTS POINT AVENUE,,1,0,1,0,0,0,0,0,,,,,,3860435,,,,,
03/10/2018,10:08,MANHATTAN,10032,40.834625,-73.94232,"(40.834625, -73.94232)",,,539       WEST 159 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860842,PASSENGER VEHICLE,,,,
03/10/2018,10:00,,,40.605137,-74.14068,"(40.605137, -74.14068)",,,726       WOOLLEY AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860625,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,10:00,,,40.52472,-74.21029,"(40.52472, -74.21029)",WOODVALE AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860050,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,10:00,,,40.716957,-73.82655,"(40.716957, -73.82655)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,3860962,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,10:00,,,40.87306,-73.87864,"(40.87306, -73.87864)",PERRY AVENUE                    ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3860294,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,10:00,,,40.639084,-74.009415,"(40.639084, -74.009415)",7 AVENUE                        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3865783,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,10:00,STATEN ISLAND,10306,40.571663,-74.09192,"(40.571663, -74.09192)",BADEN PLACE                     ,MIDLAND AVENUE,,0,0,0,0,0,0,0,0,,,,,,3860238,,,,,
03/10/2018,10:00,QUEENS,11385,40.695114,-73.90322,"(40.695114, -73.90322)",NORMAN STREET                   ,WYCKOFF AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3859861,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,10:00,MANHATTAN,10012,40.72433,-73.99321,"(40.72433, -73.99321)",,,77        EAST HOUSTON STREET           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3861359,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,10:00,BROOKLYN,11205,40.693184,-73.97141,"(40.693184, -73.97141)",,,370       MYRTLE AVENUE                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Following Too Closely,,,,3860061,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,0:55,,,40.601948,-73.99382,"(40.601948, -73.99382)",86 STREET                       ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,3862839,PASSENGER VEHICLE,,,,
03/10/2018,0:53,,,40.70206,-73.99262,"(40.70206, -73.99262)",CADMAN PLAZA WEST               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3859968,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,0:50,,,40.72584,-74.00757,"(40.72584, -74.00757)",HUDSON STREET                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3859969,PASSENGER VEHICLE,,,,
03/10/2018,0:50,BRONX,10452,40.841347,-73.9169,"(40.841347, -73.9169)",EAST 171 STREET                 ,JEROME AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3860464,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,0:45,MANHATTAN,10016,40.744778,-73.97589,"(40.744778, -73.97589)",2 AVENUE                        ,EAST 34 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3859952,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
